scenario,sim_time,day_time,job_id,source,event_type,technician,station,remaining_time,outcome,wait_time,turnaround_time,service_time,generated_at
100% w/ no preemption,951.5,Day 39 - Friday 15:30,RMA-28,Customer RMA,paused,Tech 2,Station 2,0.21032147757957764,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1015.0,Day 42 - Monday 07:00,PROD-23,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1015.0,Day 42 - Monday 07:00,RMA-29,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1015.0,Day 42 - Monday 07:00,RESHIP-11,Reship,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1015.0,Day 42 - Monday 07:00,PROD-23,Production Failure,started,Tech 3,Station 3,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1015.0,Day 42 - Monday 07:00,RMA-29,Customer RMA,started,Tech 4,Station 4,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1015.2103214775796,Day 42 - Monday 07:13,RMA-28,Customer RMA,finished,Tech 2,Station 2,0,repaired,0.0,66.39999999999998,2.9,2026-07-16T19:34:27.953797
100% w/ no preemption,1015.5,Day 42 - Monday 07:30,PROD-23,Production Failure,finished,Tech 3,Station 3,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1015.5,Day 42 - Monday 07:30,RESHIP-11,Reship,started,Tech 3,Station 3,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1015.7166666666667,Day 42 - Monday 07:43,RMA-29,Customer RMA,finished,Tech 4,Station 4,0,repaired,0.0,0.716666666666697,0.7166666666666667,2026-07-16T19:34:27.953797
100% w/ no preemption,1017.1048298270302,Day 42 - Monday 09:06,RESHIP-11,Reship,finished,Tech 3,Station 3,0,reshipped,0.5,2.104829827030244,1.604829827030224,2026-07-16T19:34:27.953797
100% w/ no preemption,1019.1585125842638,Day 42 - Monday 11:10,PROD-24,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1019.1585125842638,Day 42 - Monday 11:10,PROD-24,Production Failure,started,Tech 2,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1019.6585125842638,Day 42 - Monday 11:40,PROD-24,Production Failure,finished,Tech 2,Station 2,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1021.2869302274087,Day 42 - Monday 13:17,ADVEX-12,Advance Exchange,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1021.2869302274087,Day 42 - Monday 13:17,ADVEX-12,Advance Exchange,started,Tech 2,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1021.5535968940753,Day 42 - Monday 13:33,ADVEX-12,Advance Exchange,finished,Tech 2,Station 2,0,rtv,0.0,0.2666666666666515,0.26666666666666666,2026-07-16T19:34:27.953797
100% w/ no preemption,1023.5,Day 42 - Monday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,101.84377808869647,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1039.0,Day 43 - Tuesday 07:00,PROD-25,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1039.0,Day 43 - Tuesday 07:00,RMA-30,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1039.0,Day 43 - Tuesday 07:00,RESHIP-12,Reship,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1039.0,Day 43 - Tuesday 07:00,PROD-25,Production Failure,started,Tech 2,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1039.5,Day 43 - Tuesday 07:30,PROD-25,Production Failure,finished,Tech 2,Station 2,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1039.5,Day 43 - Tuesday 07:30,RESHIP-12,Reship,started,Tech 3,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1040.7146188406577,Day 43 - Tuesday 08:43,PROD-26,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1040.7146188406577,Day 43 - Tuesday 08:43,PROD-26,Production Failure,started,Tech 2,Station 3,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1040.9276869189807,Day 43 - Tuesday 08:56,RESHIP-12,Reship,finished,Tech 3,Station 2,0,reshipped,0.5,1.9276869189807257,1.4276869189806793,2026-07-16T19:34:27.953797
100% w/ no preemption,1040.9276869189807,Day 43 - Tuesday 08:56,RMA-30,Customer RMA,started,Tech 3,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1041.2146188406577,Day 43 - Tuesday 09:13,PROD-26,Production Failure,finished,Tech 2,Station 3,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1046.4002566403235,Day 43 - Tuesday 14:24,RESHIP-13,Reship,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1046.4002566403235,Day 43 - Tuesday 14:24,RESHIP-13,Reship,started,Tech 2,Station 3,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1047.5,Day 43 - Tuesday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,93.34377808869647,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1047.5,Day 43 - Tuesday 15:30,RMA-30,Customer RMA,paused,Tech 3,Station 2,1.7610202523140597,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1047.5,Day 43 - Tuesday 15:30,RESHIP-13,Reship,paused,Tech 2,Station 3,0.7348516602095216,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1063.0,Day 44 - Wednesday 07:00,RESHIP-14,Reship,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1063.0,Day 44 - Wednesday 07:00,RESHIP-14,Reship,started,Tech 4,Station 4,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1063.7348516602094,Day 44 - Wednesday 07:44,RESHIP-13,Reship,finished,Tech 2,Station 3,0,reshipped,0.0,17.33459501988591,1.8345950198860166,2026-07-16T19:34:27.953797
100% w/ no preemption,1064.3082583499302,Day 44 - Wednesday 08:18,RESHIP-14,Reship,finished,Tech 4,Station 4,0,reshipped,0.0,1.3082583499301563,1.3082583499301337,2026-07-16T19:34:27.953797
100% w/ no preemption,1064.761020252314,Day 44 - Wednesday 08:46,RMA-30,Customer RMA,finished,Tech 3,Station 2,0,repaired,1.9276869189807257,25.761020252313983,8.333333333333334,2026-07-16T19:34:27.953797
100% w/ no preemption,1071.5,Day 44 - Wednesday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,84.84377808869647,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1087.0,Day 45 - Thursday 07:00,RMA-31,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1087.0,Day 45 - Thursday 07:00,RMA-31,Customer RMA,started,Tech 3,Station 3,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1087.4166666666667,Day 45 - Thursday 07:25,RMA-31,Customer RMA,finished,Tech 3,Station 3,0,repaired,0.0,0.41666666666674246,0.4166666666666667,2026-07-16T19:34:27.953797
100% w/ no preemption,1089.7607462647607,Day 45 - Thursday 09:46,RMA-32,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1089.7607462647607,Day 45 - Thursday 09:46,RMA-32,Customer RMA,started,Tech 3,Station 3,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1095.5,Day 45 - Thursday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,76.34377808869647,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1095.5,Day 45 - Thursday 15:30,RMA-32,Customer RMA,paused,Tech 3,Station 3,6.960746264760655,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1116.446969146893,Day 46 - Friday 12:27,ADVEX-13,Advance Exchange,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1116.446969146893,Day 46 - Friday 12:27,ADVEX-13,Advance Exchange,started,Tech 2,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1117.9607462647607,Day 46 - Friday 13:58,RMA-32,Customer RMA,finished,Tech 3,Station 3,0,scrap,0.0,28.200000000000045,12.7,2026-07-16T19:34:27.953797
100% w/ no preemption,1119.5,Day 46 - Friday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,67.84377808869647,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1119.5,Day 46 - Friday 15:30,ADVEX-13,Advance Exchange,paused,Tech 2,Station 2,4.546969146893025,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1183.0,Day 49 - Monday 07:00,PROD-27,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1183.0,Day 49 - Monday 07:00,RMA-33,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1183.0,Day 49 - Monday 07:00,PROD-27,Production Failure,started,Tech 3,Station 3,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1183.0,Day 49 - Monday 07:00,RMA-33,Customer RMA,started,Tech 4,Station 4,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1183.4333333333334,Day 49 - Monday 07:26,RMA-33,Customer RMA,finished,Tech 4,Station 4,0,repaired,0.0,0.43333333333339397,0.43333333333333335,2026-07-16T19:34:27.953797
100% w/ no preemption,1183.5,Day 49 - Monday 07:30,PROD-27,Production Failure,finished,Tech 3,Station 3,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1187.546969146893,Day 49 - Monday 11:33,ADVEX-13,Advance Exchange,finished,Tech 2,Station 2,0,rtv,0.0,71.09999999999991,7.6,2026-07-16T19:34:27.953797
100% w/ no preemption,1191.5,Day 49 - Monday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,59.34377808869647,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1213.439318711502,Day 50 - Tuesday 13:26,RESHIP-15,Reship,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1213.439318711502,Day 50 - Tuesday 13:26,RESHIP-15,Reship,started,Tech 2,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1215.2266932206373,Day 50 - Tuesday 15:14,RESHIP-15,Reship,finished,Tech 2,Station 2,0,reshipped,0.0,1.7873745091353612,1.7873745091354711,2026-07-16T19:34:27.953797
100% w/ no preemption,1215.5,Day 50 - Tuesday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,50.84377808869647,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1231.0,Day 51 - Wednesday 07:00,RMA-34,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1231.0,Day 51 - Wednesday 07:00,RMA-34,Customer RMA,started,Tech 3,Station 3,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1233.7275473511702,Day 51 - Wednesday 09:44,PROD-28,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1233.7275473511702,Day 51 - Wednesday 09:44,PROD-28,Production Failure,started,Tech 2,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1234.2275473511702,Day 51 - Wednesday 10:14,PROD-28,Production Failure,finished,Tech 2,Station 2,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1239.5,Day 51 - Wednesday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,42.34377808869647,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1239.5,Day 51 - Wednesday 15:30,RMA-34,Customer RMA,paused,Tech 3,Station 3,1.2166666666666668,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1255.0,Day 52 - Thursday 07:00,RMA-35,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1255.0,Day 52 - Thursday 07:00,RMA-35,Customer RMA,started,Tech 2,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1256.2166666666667,Day 52 - Thursday 08:13,RMA-34,Customer RMA,finished,Tech 3,Station 3,0,repaired,0.0,25.216666666666697,9.716666666666667,2026-07-16T19:34:27.953797
100% w/ no preemption,1263.5,Day 52 - Thursday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,33.84377808869647,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1263.5,Day 52 - Thursday 15:30,RMA-35,Customer RMA,paused,Tech 2,Station 2,6.800000000000001,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1285.8,Day 53 - Friday 13:48,RMA-35,Customer RMA,finished,Tech 2,Station 2,0,repaired,0.0,30.799999999999955,15.3,2026-07-16T19:34:27.953797
100% w/ no preemption,1287.5,Day 53 - Friday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,25.343778088696467,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1351.0,Day 56 - Monday 07:00,RMA-36,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1351.0,Day 56 - Monday 07:00,PROD-29,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1351.0,Day 56 - Monday 07:00,ADVEX-14,Advance Exchange,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1351.0,Day 56 - Monday 07:00,RMA-36,Customer RMA,started,Tech 3,Station 3,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1351.0,Day 56 - Monday 07:00,PROD-29,Production Failure,started,Tech 2,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1351.5,Day 56 - Monday 07:30,PROD-29,Production Failure,finished,Tech 2,Station 2,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1351.5,Day 56 - Monday 07:30,ADVEX-14,Advance Exchange,started,Tech 4,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1351.7166666666667,Day 56 - Monday 07:43,RMA-36,Customer RMA,finished,Tech 3,Station 3,0,repaired,0.0,0.716666666666697,0.7166666666666667,2026-07-16T19:34:27.953797
100% w/ no preemption,1351.7666666666667,Day 56 - Monday 07:46,ADVEX-14,Advance Exchange,finished,Tech 4,Station 2,0,rtv,0.5,0.7666666666666515,0.26666666666666666,2026-07-16T19:34:27.953797
100% w/ no preemption,1359.5,Day 56 - Monday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,16.843778088696467,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1375.0,Day 57 - Tuesday 07:00,PROD-30,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1375.0,Day 57 - Tuesday 07:00,PROD-30,Production Failure,started,Tech 2,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1375.5,Day 57 - Tuesday 07:30,PROD-30,Production Failure,finished,Tech 2,Station 2,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1379.3633724340739,Day 57 - Tuesday 11:22,PROD-31,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1379.3633724340739,Day 57 - Tuesday 11:22,PROD-31,Production Failure,started,Tech 2,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1379.8633724340739,Day 57 - Tuesday 11:52,PROD-31,Production Failure,finished,Tech 2,Station 2,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1379.9624139621287,Day 57 - Tuesday 11:58,RMA-37,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1379.9624139621287,Day 57 - Tuesday 11:58,RMA-37,Customer RMA,started,Tech 2,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1379.995747295462,Day 57 - Tuesday 12:00,RMA-37,Customer RMA,finished,Tech 2,Station 2,0,scrap,0.0,0.03333333333330302,0.03333333333333333,2026-07-16T19:34:27.953797
100% w/ no preemption,1383.5,Day 57 - Tuesday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,8.343778088696467,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1407.3437780886966,Day 58 - Wednesday 15:21,RMA-7,Customer RMA,finished,Tech 1,Station 1,0,scrap,0.0,1176.1333333333334,297.6333333333333,2026-07-16T19:34:27.953797
100% w/ no preemption,1423.0,Day 59 - Thursday 07:00,RESHIP-16,Reship,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1423.0,Day 59 - Thursday 07:00,RESHIP-16,Reship,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1424.0443865337131,Day 59 - Thursday 08:03,RESHIP-16,Reship,finished,Tech 1,Station 1,0,reshipped,0.0,1.0443865337131228,1.0443865337132312,2026-07-16T19:34:27.953797
100% w/ no preemption,1428.9505503371888,Day 59 - Thursday 12:57,PROD-32,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1428.9505503371888,Day 59 - Thursday 12:57,PROD-32,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1429.4505503371888,Day 59 - Thursday 13:27,PROD-32,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1447.0,Day 60 - Friday 07:00,RMA-38,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1447.0,Day 60 - Friday 07:00,RMA-38,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1455.5,Day 60 - Friday 15:30,RMA-38,Customer RMA,paused,Tech 1,Station 1,3.8000000000000007,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1519.0,Day 63 - Monday 07:00,RMA-39,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1519.0,Day 63 - Monday 07:00,PROD-33,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1519.0,Day 63 - Monday 07:00,RMA-39,Customer RMA,started,Tech 2,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1522.8,Day 63 - Monday 10:48,RMA-38,Customer RMA,finished,Tech 1,Station 1,0,repaired,0.0,75.79999999999995,12.3,2026-07-16T19:34:27.953797
100% w/ no preemption,1522.8,Day 63 - Monday 10:48,PROD-33,Production Failure,started,Tech 3,Station 1,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1523.3,Day 63 - Monday 11:18,PROD-33,Production Failure,finished,Tech 3,Station 1,0,rtv,3.7999999999999545,4.2999999999999545,0.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1527.5,Day 63 - Monday 15:30,RMA-39,Customer RMA,paused,Tech 2,Station 2,4.0,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1547.0,Day 64 - Tuesday 11:00,RMA-39,Customer RMA,finished,Tech 2,Station 2,0,repaired,0.0,28.0,12.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1567.0,Day 65 - Wednesday 07:00,PROD-34,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1567.0,Day 65 - Wednesday 07:00,PROD-34,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1567.5,Day 65 - Wednesday 07:30,PROD-34,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1591.0,Day 66 - Thursday 07:00,RMA-40,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1591.0,Day 66 - Thursday 07:00,RMA-40,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1591.0333333333333,Day 66 - Thursday 07:02,RMA-40,Customer RMA,finished,Tech 1,Station 1,0,repaired,0.0,0.03333333333330302,0.03333333333333333,2026-07-16T19:34:27.953797
100% w/ no preemption,1615.0,Day 67 - Friday 07:00,PROD-35,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1615.0,Day 67 - Friday 07:00,PROD-35,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1615.5,Day 67 - Friday 07:30,PROD-35,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1619.7882788940879,Day 67 - Friday 11:47,RMA-41,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1619.7882788940879,Day 67 - Friday 11:47,RMA-41,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1621.188278894088,Day 67 - Friday 13:11,RMA-41,Customer RMA,finished,Tech 1,Station 1,0,repaired,0.0,1.400000000000091,1.4,2026-07-16T19:34:27.953797
100% w/ no preemption,1687.0,Day 70 - Monday 07:00,RMA-42,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1687.0,Day 70 - Monday 07:00,PROD-36,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1687.0,Day 70 - Monday 07:00,ADVEX-15,Advance Exchange,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1687.0,Day 70 - Monday 07:00,RMA-42,Customer RMA,started,Tech 3,Station 3,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1687.0,Day 70 - Monday 07:00,PROD-36,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1687.0,Day 70 - Monday 07:00,ADVEX-15,Advance Exchange,started,Tech 4,Station 4,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1687.05,Day 70 - Monday 07:03,RMA-42,Customer RMA,finished,Tech 3,Station 3,0,rtv,0.0,0.049999999999954525,0.05,2026-07-16T19:34:27.953797
100% w/ no preemption,1687.5,Day 70 - Monday 07:30,PROD-36,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1688.95,Day 70 - Monday 08:57,ADVEX-15,Advance Exchange,finished,Tech 4,Station 4,0,repaired,0.0,1.9500000000000455,1.95,2026-07-16T19:34:27.953797
100% w/ no preemption,1711.0,Day 71 - Tuesday 07:00,RMA-43,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1711.0,Day 71 - Tuesday 07:00,RMA-43,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1711.3725610476804,Day 71 - Tuesday 07:22,PROD-37,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1711.3725610476804,Day 71 - Tuesday 07:22,PROD-37,Production Failure,started,Tech 2,Station 2,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1711.8725610476804,Day 71 - Tuesday 07:52,PROD-37,Production Failure,finished,Tech 2,Station 2,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.953797
100% w/ no preemption,1719.5,Day 71 - Tuesday 15:30,RMA-43,Customer RMA,paused,Tech 1,Station 1,10.266666666666666,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1735.0,Day 72 - Wednesday 07:00,PROD-38,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.953797
100% w/ no preemption,1735.0,Day 72 - Wednesday 07:00,PROD-38,Production Failure,started,Tech 2,Station 2,,,,,,2026-07-16T19:34:27.953797
