scenario,sim_time,day_time,tech_queue_length,station_queue_length,techs_busy,techs_idle,stations_busy,stations_idle,generated_at
extra gen tech,395,Day 16 - Wednesday 11:00,4,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,400,Day 16 - Wednesday 16:00,2,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,405,Day 16 - Wednesday 21:00,2,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,410,Day 17 - Thursday 02:00,2,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,415,Day 17 - Thursday 07:00,2,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,420,Day 17 - Thursday 12:00,0,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,425,Day 17 - Thursday 17:00,0,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,430,Day 17 - Thursday 22:00,0,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,435,Day 18 - Friday 03:00,0,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,440,Day 18 - Friday 08:00,1,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,445,Day 18 - Friday 13:00,1,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,450,Day 18 - Friday 18:00,1,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,455,Day 18 - Friday 23:00,1,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,460,Day 19 - Saturday 04:00,1,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,465,Day 19 - Saturday 09:00,1,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,470,Day 19 - Saturday 14:00,1,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,475,Day 19 - Saturday 19:00,1,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,480,Day 20 - Sunday 00:00,1,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,485,Day 20 - Sunday 05:00,1,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,490,Day 20 - Sunday 10:00,1,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,495,Day 20 - Sunday 15:00,1,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,500,Day 20 - Sunday 20:00,1,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,505,Day 21 - Monday 01:00,1,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,510,Day 21 - Monday 06:00,1,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,515,Day 21 - Monday 11:00,5,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,520,Day 21 - Monday 16:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,525,Day 21 - Monday 21:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,530,Day 22 - Tuesday 02:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,535,Day 22 - Tuesday 07:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,540,Day 22 - Tuesday 12:00,7,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,545,Day 22 - Tuesday 17:00,7,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,550,Day 22 - Tuesday 22:00,7,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,555,Day 23 - Wednesday 03:00,7,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,560,Day 23 - Wednesday 08:00,7,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,565,Day 23 - Wednesday 13:00,7,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,570,Day 23 - Wednesday 18:00,8,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,575,Day 23 - Wednesday 23:00,8,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,580,Day 24 - Thursday 04:00,8,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,585,Day 24 - Thursday 09:00,8,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,590,Day 24 - Thursday 14:00,1,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,595,Day 24 - Thursday 19:00,1,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,600,Day 25 - Friday 00:00,1,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,605,Day 25 - Friday 05:00,1,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,610,Day 25 - Friday 10:00,2,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,615,Day 25 - Friday 15:00,2,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,620,Day 25 - Friday 20:00,2,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,625,Day 26 - Saturday 01:00,2,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,630,Day 26 - Saturday 06:00,2,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,635,Day 26 - Saturday 11:00,2,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,640,Day 26 - Saturday 16:00,2,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,645,Day 26 - Saturday 21:00,2,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,650,Day 27 - Sunday 02:00,2,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,655,Day 27 - Sunday 07:00,2,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,660,Day 27 - Sunday 12:00,2,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,665,Day 27 - Sunday 17:00,2,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,670,Day 27 - Sunday 22:00,2,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,675,Day 28 - Monday 03:00,2,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,680,Day 28 - Monday 08:00,4,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,685,Day 28 - Monday 13:00,1,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,690,Day 28 - Monday 18:00,1,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,695,Day 28 - Monday 23:00,1,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,700,Day 29 - Tuesday 04:00,1,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,705,Day 29 - Tuesday 09:00,2,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,710,Day 29 - Tuesday 14:00,2,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,715,Day 29 - Tuesday 19:00,2,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,720,Day 30 - Wednesday 00:00,2,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,725,Day 30 - Wednesday 05:00,2,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,730,Day 30 - Wednesday 10:00,2,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,735,Day 30 - Wednesday 15:00,1,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,740,Day 30 - Wednesday 20:00,1,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,745,Day 31 - Thursday 01:00,1,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,750,Day 31 - Thursday 06:00,1,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,755,Day 31 - Thursday 11:00,2,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,760,Day 31 - Thursday 16:00,2,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,765,Day 31 - Thursday 21:00,2,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,770,Day 32 - Friday 02:00,2,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,775,Day 32 - Friday 07:00,2,0,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,780,Day 32 - Friday 12:00,2,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,785,Day 32 - Friday 17:00,3,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,790,Day 32 - Friday 22:00,3,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,795,Day 33 - Saturday 03:00,3,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,800,Day 33 - Saturday 08:00,3,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,805,Day 33 - Saturday 13:00,3,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,810,Day 33 - Saturday 18:00,3,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,815,Day 33 - Saturday 23:00,3,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,820,Day 34 - Sunday 04:00,3,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,825,Day 34 - Sunday 09:00,3,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,830,Day 34 - Sunday 14:00,3,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,835,Day 34 - Sunday 19:00,3,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,840,Day 35 - Monday 00:00,3,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,845,Day 35 - Monday 05:00,3,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,850,Day 35 - Monday 10:00,4,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,855,Day 35 - Monday 15:00,4,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,860,Day 35 - Monday 20:00,4,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,865,Day 36 - Tuesday 01:00,4,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,870,Day 36 - Tuesday 06:00,4,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,875,Day 36 - Tuesday 11:00,5,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,880,Day 36 - Tuesday 16:00,5,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,885,Day 36 - Tuesday 21:00,5,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,890,Day 37 - Wednesday 02:00,5,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,895,Day 37 - Wednesday 07:00,5,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,900,Day 37 - Wednesday 12:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,905,Day 37 - Wednesday 17:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,910,Day 37 - Wednesday 22:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,915,Day 38 - Thursday 03:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,920,Day 38 - Thursday 08:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,925,Day 38 - Thursday 13:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,930,Day 38 - Thursday 18:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,935,Day 38 - Thursday 23:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,940,Day 39 - Friday 04:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,945,Day 39 - Friday 09:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,950,Day 39 - Friday 14:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,955,Day 39 - Friday 19:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,960,Day 40 - Saturday 00:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,965,Day 40 - Saturday 05:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,970,Day 40 - Saturday 10:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,975,Day 40 - Saturday 15:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,980,Day 40 - Saturday 20:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,985,Day 41 - Sunday 01:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,990,Day 41 - Sunday 06:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra gen tech,995,Day 41 - Sunday 11:00,6,1,2,1,2,0,2026-07-15T19:35:44.979514
extra spec tech,0,Day 0 - Monday 00:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,5,Day 0 - Monday 05:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,10,Day 0 - Monday 10:00,0,0,1,2,1,1,2026-07-15T19:35:45.122869
extra spec tech,15,Day 0 - Monday 15:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,20,Day 0 - Monday 20:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,25,Day 1 - Tuesday 01:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,30,Day 1 - Tuesday 06:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,35,Day 1 - Tuesday 11:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,40,Day 1 - Tuesday 16:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,45,Day 1 - Tuesday 21:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,50,Day 2 - Wednesday 02:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,55,Day 2 - Wednesday 07:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,60,Day 2 - Wednesday 12:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,65,Day 2 - Wednesday 17:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,70,Day 2 - Wednesday 22:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,75,Day 3 - Thursday 03:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,80,Day 3 - Thursday 08:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,85,Day 3 - Thursday 13:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,90,Day 3 - Thursday 18:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,95,Day 3 - Thursday 23:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,100,Day 4 - Friday 04:00,0,0,0,3,0,2,2026-07-15T19:35:45.122869
extra spec tech,105,Day 4 - Friday 09:00,0,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,110,Day 4 - Friday 14:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,115,Day 4 - Friday 19:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,120,Day 5 - Saturday 00:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,125,Day 5 - Saturday 05:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,130,Day 5 - Saturday 10:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,135,Day 5 - Saturday 15:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,140,Day 5 - Saturday 20:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,145,Day 6 - Sunday 01:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,150,Day 6 - Sunday 06:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,155,Day 6 - Sunday 11:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,160,Day 6 - Sunday 16:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,165,Day 6 - Sunday 21:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,170,Day 7 - Monday 02:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,175,Day 7 - Monday 07:00,5,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,180,Day 7 - Monday 12:00,3,1,1,2,1,1,2026-07-15T19:35:45.122869
extra spec tech,185,Day 7 - Monday 17:00,1,1,1,2,1,1,2026-07-15T19:35:45.122869
extra spec tech,190,Day 7 - Monday 22:00,1,1,1,2,1,1,2026-07-15T19:35:45.122869
extra spec tech,195,Day 8 - Tuesday 03:00,1,1,1,2,1,1,2026-07-15T19:35:45.122869
extra spec tech,200,Day 8 - Tuesday 08:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,205,Day 8 - Tuesday 13:00,1,1,1,2,1,1,2026-07-15T19:35:45.122869
extra spec tech,210,Day 8 - Tuesday 18:00,0,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,215,Day 8 - Tuesday 23:00,0,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,220,Day 9 - Wednesday 04:00,0,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,225,Day 9 - Wednesday 09:00,0,1,1,2,1,1,2026-07-15T19:35:45.122869
extra spec tech,230,Day 9 - Wednesday 14:00,0,1,1,2,1,1,2026-07-15T19:35:45.122869
extra spec tech,235,Day 9 - Wednesday 19:00,0,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,240,Day 10 - Thursday 00:00,0,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,245,Day 10 - Thursday 05:00,0,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,250,Day 10 - Thursday 10:00,3,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,255,Day 10 - Thursday 15:00,2,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,260,Day 10 - Thursday 20:00,2,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,265,Day 11 - Friday 01:00,2,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,270,Day 11 - Friday 06:00,2,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,275,Day 11 - Friday 11:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,280,Day 11 - Friday 16:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,285,Day 11 - Friday 21:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,290,Day 12 - Saturday 02:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,295,Day 12 - Saturday 07:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,300,Day 12 - Saturday 12:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,305,Day 12 - Saturday 17:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,310,Day 12 - Saturday 22:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,315,Day 13 - Sunday 03:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,320,Day 13 - Sunday 08:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,325,Day 13 - Sunday 13:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,330,Day 13 - Sunday 18:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,335,Day 13 - Sunday 23:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,340,Day 14 - Monday 04:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,345,Day 14 - Monday 09:00,4,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,350,Day 14 - Monday 14:00,4,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,355,Day 14 - Monday 19:00,4,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,360,Day 15 - Tuesday 00:00,4,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,365,Day 15 - Tuesday 05:00,4,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,370,Day 15 - Tuesday 10:00,4,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,375,Day 15 - Tuesday 15:00,3,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,380,Day 15 - Tuesday 20:00,3,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,385,Day 16 - Wednesday 01:00,3,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,390,Day 16 - Wednesday 06:00,3,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,395,Day 16 - Wednesday 11:00,3,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,400,Day 16 - Wednesday 16:00,0,0,1,2,1,1,2026-07-15T19:35:45.122869
extra spec tech,405,Day 16 - Wednesday 21:00,0,0,1,2,1,1,2026-07-15T19:35:45.122869
extra spec tech,410,Day 17 - Thursday 02:00,0,0,1,2,1,1,2026-07-15T19:35:45.122869
extra spec tech,415,Day 17 - Thursday 07:00,0,0,1,2,1,1,2026-07-15T19:35:45.122869
extra spec tech,420,Day 17 - Thursday 12:00,0,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,425,Day 17 - Thursday 17:00,0,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,430,Day 17 - Thursday 22:00,0,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,435,Day 18 - Friday 03:00,0,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,440,Day 18 - Friday 08:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,445,Day 18 - Friday 13:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,450,Day 18 - Friday 18:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,455,Day 18 - Friday 23:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,460,Day 19 - Saturday 04:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,465,Day 19 - Saturday 09:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,470,Day 19 - Saturday 14:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,475,Day 19 - Saturday 19:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,480,Day 20 - Sunday 00:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,485,Day 20 - Sunday 05:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,490,Day 20 - Sunday 10:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,495,Day 20 - Sunday 15:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,500,Day 20 - Sunday 20:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,505,Day 21 - Monday 01:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,510,Day 21 - Monday 06:00,1,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,515,Day 21 - Monday 11:00,5,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,520,Day 21 - Monday 16:00,6,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,525,Day 21 - Monday 21:00,6,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,530,Day 22 - Tuesday 02:00,6,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,535,Day 22 - Tuesday 07:00,6,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,540,Day 22 - Tuesday 12:00,7,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,545,Day 22 - Tuesday 17:00,7,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,550,Day 22 - Tuesday 22:00,7,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,555,Day 23 - Wednesday 03:00,7,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,560,Day 23 - Wednesday 08:00,7,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,565,Day 23 - Wednesday 13:00,7,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,570,Day 23 - Wednesday 18:00,8,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,575,Day 23 - Wednesday 23:00,8,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,580,Day 24 - Thursday 04:00,8,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,585,Day 24 - Thursday 09:00,8,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,590,Day 24 - Thursday 14:00,1,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,595,Day 24 - Thursday 19:00,1,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,600,Day 25 - Friday 00:00,1,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,605,Day 25 - Friday 05:00,1,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,610,Day 25 - Friday 10:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,615,Day 25 - Friday 15:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,620,Day 25 - Friday 20:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,625,Day 26 - Saturday 01:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,630,Day 26 - Saturday 06:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,635,Day 26 - Saturday 11:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,640,Day 26 - Saturday 16:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,645,Day 26 - Saturday 21:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,650,Day 27 - Sunday 02:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,655,Day 27 - Sunday 07:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,660,Day 27 - Sunday 12:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,665,Day 27 - Sunday 17:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,670,Day 27 - Sunday 22:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,675,Day 28 - Monday 03:00,2,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,680,Day 28 - Monday 08:00,4,1,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,685,Day 28 - Monday 13:00,1,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,690,Day 28 - Monday 18:00,1,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,695,Day 28 - Monday 23:00,1,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,700,Day 29 - Tuesday 04:00,1,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,705,Day 29 - Tuesday 09:00,2,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,710,Day 29 - Tuesday 14:00,2,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,715,Day 29 - Tuesday 19:00,2,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,720,Day 30 - Wednesday 00:00,2,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,725,Day 30 - Wednesday 05:00,2,0,2,1,2,0,2026-07-15T19:35:45.122869
extra spec tech,730,Day 30 - Wednesday 10:00,2,0,2,1,2,0,2026-07-15T19:35:45.122869
